"dimGoodsID","categoryID1","categoryName1","categoryID2","categoryName2","categoryID3","categoryName3","categoryID4","categoryName4","branName","name"
"1171003","10","烟酒纯鲜奶","11","酒","7","礼盒酒","7","礼盒果酒","生龙","生龙米之清酒1L"
"1171004","10","烟酒纯鲜奶","11","酒","7","礼盒酒","7","礼盒果酒","生龙","生龙佬米酒780g"
"1171005","10","烟酒纯鲜奶","11","酒","7","礼盒酒","7","礼盒果酒","生龙","生龙佬酒酿(米酒)390g"
"1171006","10","烟酒纯鲜奶","11","烟","7","香烟","4","省外烟","咸亨","咸亨和雕十年陈酿350ml"
"1171008","10","烟酒纯鲜奶","11","烟","7","香烟","3","杭产烟","咸亨","咸亨土雕酒五年陈350ml"
"1171010","10","烟酒纯鲜奶","11","酒","7","礼盒酒","2","礼盒装普通白酒","咸亨","咸亨酒三年陈酿500ml"
"1171012","10","烟酒纯鲜奶","11","烟","7","香烟","3","杭产烟","咸亨","咸亨老酒五年陈酿500ml"
"1171013","10","烟酒纯鲜奶","11","酒","7","礼盒酒","5","礼盒装滋补酒","女儿红","女儿红三年纯糯米黄酒2.5L"
"1180010","10","烟酒纯鲜奶","11","烟","8","香烟","1","进口烟","劲牌","中国劲酒35度500ml"
"1180034","10","烟酒纯鲜奶","11","酒","8","礼盒酒","2","礼盒装普通白酒","灵威","灵威健力补酒125ml"
"1180041","10","烟酒纯鲜奶","11","烟","4","香烟","3","杭产烟","泸州","泸州御酒52％125ml"
"1180053","10","烟酒纯鲜奶","11","酒","8","礼盒酒","2","礼盒装普通白酒","劲酒","中国劲酒家庭装35度680ml"
"1180054","10","烟酒纯鲜奶","11","烟","8","香烟","1","进口烟","黄金","黄金万圣酒35度480ml"
"1180055","10","烟酒纯鲜奶","11","酒","8","礼盒酒","2","礼盒装普通白酒","","中国劲酒35度258ml"
"1180058","10","烟酒纯鲜奶","11","酒","8","礼盒酒","2","礼盒装普通白酒","","中国劲酒35度520ml"
"1180059","10","烟酒纯鲜奶","11","酒","8","礼盒酒","2","礼盒装普通白酒","椰岛","椰岛鹿龟酒(露酒)33度500ml"
"1180060","10","烟酒纯鲜奶","11","烟","8","香烟","1","进口烟","黄金","黄金贵宾酒52度480ml"
"1180065","10","烟酒纯鲜奶","11","酒","8","礼盒酒","2","礼盒装普通白酒","致中和","致中和酒35度125ml"
"1180066","10","烟酒纯鲜奶","11","酒","8","礼盒酒","2","礼盒装普通白酒","劲牌","劲牌追风八珍酒38度158ml"
"1180067","10","烟酒纯鲜奶","11","酒","8","礼盒酒","2","礼盒装普通白酒","华佗","华佗十全酒24.5度125ml"
"1190297","10","烟酒纯鲜奶","11","酒","9","礼盒酒","7","礼盒果酒","塔牌","塔牌十年陈绍兴花雕酒礼盒500ml*2"
"1190303","10","烟酒纯鲜奶","11","酒","9","礼盒酒","7","礼盒果酒","塔牌","塔牌丽春酒礼盒375ml*4"
"1190349","10","烟酒纯鲜奶","11","酒","9","礼盒酒","7","礼盒果酒","CASTEL","CASTEL干红葡萄酒750ml"
"1190350","10","烟酒纯鲜奶","11","酒","9","礼盒酒","7","礼盒果酒","CASTEL","CASTEL干白葡萄酒750ml"
"1190354","10","烟酒纯鲜奶","11","酒","9","礼盒酒","7","礼盒果酒","阿拉","阿拉老酒十年陈酿14%(蓝坛)1.5L"
"1190356","10","烟酒纯鲜奶","11","酒","9","礼盒酒","7","礼盒果酒","阿拉","阿拉花雕酒14%(陶坛)1.5L"
"1190440","10","烟酒纯鲜奶","11","酒","9","礼盒酒","6","礼盒装进口酒","金堡","金堡图菲格干红葡萄酒750ml"
"1190441","10","烟酒纯鲜奶","11","酒","9","礼盒酒","6","礼盒装进口酒","卡特罗堡","卡特罗堡波尔多干红葡萄酒750ml"
"1190541","10","烟酒纯鲜奶","11","酒","9","礼盒酒","6","礼盒装进口酒","金堡","金堡派维朗干红葡萄酒750ml"
"1210045","10","烟酒纯鲜奶","12","酒","1","礼盒酒","2","礼盒装普通白酒","百事","百事可乐1.25L"
"1210052","10","烟酒纯鲜奶","12","酒","1","礼盒酒","5","礼盒装滋补酒","百事","百事可乐2L+七喜2L搭扣装"
"1210054","10","烟酒纯鲜奶","12","烟","1","香烟","1","进口烟","百事","百事可乐2.5L"
"1210057","10","烟酒纯鲜奶","12","烟","1","香烟","1","进口烟","百事","百事可乐2L"
"1210060","10","烟酒纯鲜奶","12","烟","1","香烟","3","杭产烟","可口可乐","可口可乐零度汽水(无糖)500ml"
"1210062","10","烟酒纯鲜奶","12","烟","1","香烟","4","省外烟","可口可乐","可口可乐汽水330ml"
"1210063","10","烟酒纯鲜奶","12","烟","1","香烟","3","杭产烟","可口可乐","零度可口可乐汽水拉罐(无糖)330ml"
"1210067","10","烟酒纯鲜奶","12","烟","1","香烟","1","进口烟","可口可乐","可口可乐汽水2.3L"
"1210069","10","烟酒纯鲜奶","12","酒","1","礼盒酒","5","礼盒装滋补酒","","百事可乐1.25L+果缤纷混合果汁1.25L搭扣装"
"1210070","10","烟酒纯鲜奶","12","酒","1","礼盒酒","5","礼盒装滋补酒","","百事可乐2L+美年达橙味汽水2L搭扣装"
"1210082","10","烟酒纯鲜奶","12","烟","1","香烟","3","杭产烟","可口可乐","可口可乐汽水500ml"
"1210083","10","烟酒纯鲜奶","12","烟","1","香烟","4","省外烟","百事可乐","百事可乐可乐型汽水330毫升"
"1210084","10","烟酒纯鲜奶","12","酒","1","礼盒酒","6","礼盒装进口酒","百事可乐","百事可乐轻怡可乐型汽水330毫升"
"1210086","10","烟酒纯鲜奶","12","烟","1","香烟","4","省外烟","百事可乐","百事可乐可乐型汽水六罐装330ml*6"
"1210087","10","烟酒纯鲜奶","12","烟","1","香烟","3","杭产烟","百事可乐","百事可乐可乐型汽水500ml"
"1210089","10","烟酒纯鲜奶","12","酒","1","礼盒酒","6","礼盒装进口酒","百事可乐","百事可乐轻怡可乐型汽水500ml"
"1210090","10","烟酒纯鲜奶","12","酒","1","礼盒酒","5","礼盒装滋补酒","百事可乐","百事可乐1.25L+纯果乐鲜果粒橙汁饮料1L"
"1210103","10","烟酒纯鲜奶","12","烟","1","香烟","4","省外烟","可口可乐","可口可乐汽水(易拉罐)4*330ml"
"1210104","10","烟酒纯鲜奶","12","烟","1","香烟","4","省外烟","可口可乐","可口可乐汽水(易拉罐)8*330ml"
"1210105","10","烟酒纯鲜奶","12","酒","1","礼盒酒","5","礼盒装滋补酒","可口可乐","可口可乐汽水500ml*15瓶装"
"1210107","10","烟酒纯鲜奶","13","酒","2","礼盒酒","7","礼盒果酒","可口可乐","可口可乐汽水888ml"
"1210108","10","烟酒纯鲜奶","12","烟","1","香烟","3","杭产烟","可口可乐","可口可乐汽水4连畅爽装500ml*4"
"1220033","10","烟酒纯鲜奶","12","酒","2","礼盒酒","5","礼盒装滋补酒","中萃","雪碧1.25L+酷儿橙汁1.5L组合装"
"1220034","10","烟酒纯鲜奶","12","酒","2","礼盒酒","5","礼盒装滋补酒","中萃","可口可乐1.25L+酷儿橙汁1.5L组合装"
"1220043","10","烟酒纯鲜奶","12","烟","2","香烟","1","进口烟","七喜","七喜柠檬味汽水2.5L"
"1220046","10","烟酒纯鲜奶","12","烟","2","香烟","3","杭产烟","莹澄","莹澄盐汽水600ml"
"1220049","10","烟酒纯鲜奶","12","烟","2","香烟","4","省外烟","雪碧","雪碧清爽柠檬味汽水330ml"
"1220051","10","烟酒纯鲜奶","12","烟","2","香烟","1","进口烟","雪碧","雪碧汽水2.3L"
"1220058","10","烟酒纯鲜奶","12","酒","2","礼盒酒","2","礼盒装普通白酒","激浪","激浪柠檬味可乐型汽水500ml"
"1220077","10","烟酒纯鲜奶","12","烟","2","香烟","3","杭产烟","雪碧","雪碧清爽柠檬味汽水500ml"
"1220078","10","烟酒纯鲜奶","12","烟","2","香烟","4","省外烟","七喜","七喜冰爽柠檬味汽水330毫升"
"1220080","10","烟酒纯鲜奶","12","烟","2","香烟","4","省外烟","七喜","七喜冰爽柠檬味汽水330ml*6"
"1220081","10","烟酒纯鲜奶","12","烟","2","香烟","3","杭产烟","七喜","七喜冰爽柠檬味汽水500ml"
"1220095","10","烟酒纯鲜奶","12","烟","2","香烟","4","省外烟","雪碧","雪碧清爽柠檬味汽水(易拉罐)4*330ml"
"1220099","10","烟酒纯鲜奶","12","烟","2","香烟","4","省外烟","雪碧","雪碧清爽柠檬味汽水(易拉罐)8*330ml"
"1220100","10","烟酒纯鲜奶","12","酒","2","礼盒酒","5","礼盒装滋补酒","","可口可乐1.25L+美汁源果粒橙1.25L两联装"
"1220102","10","烟酒纯鲜奶","12","酒","2","礼盒酒","2","礼盒装普通白酒","","雪碧1.25L+美汁源果粒橙1.25L两联装"
"1220103","10","烟酒纯鲜奶","12","酒","2","礼盒酒","5","礼盒装滋补酒","雪碧","雪碧清爽柠檬味汽水500ml*15瓶装"
"1220105","10","烟酒纯鲜奶","12","酒","2","礼盒酒","5","礼盒装滋补酒","7喜+纯果乐","7喜冰爽柠檬味汽水1.25L+纯果乐橙汁饮料1L"
"1220106","10","烟酒纯鲜奶","12","酒","2","礼盒酒","5","礼盒装滋补酒","雪碧","雪碧清爽柠檬味汽水500ml*12瓶装"
"1220108","10","烟酒纯鲜奶","12","酒","2","礼盒酒","5","礼盒装滋补酒","可口可乐","可口可乐汽水2L+雪碧清爽柠檬味汽水2L"
"1220110","10","烟酒纯鲜奶","12","酒","8","礼盒酒","2","礼盒装普通白酒","雪碧","雪碧清爽柠檬味汽水888ml"
"1220111","10","烟酒纯鲜奶","12","烟","2","香烟","3","杭产烟","雪碧","雪碧柠檬味汽水4连畅爽装500ml*4"
"1230089","10","烟酒纯鲜奶","12","酒","3","礼盒酒","2","礼盒装普通白酒","醒目","醒目苹果汁500ml"
"1230100","10","烟酒纯鲜奶","12","烟","3","香烟","1","进口烟","美年达","美年达汽水2.5L"
"1230108","10","烟酒纯鲜奶","12","烟","3","香烟","1","进口烟","芬达","芬达橙味汽水330ml"
"1230109","10","烟酒纯鲜奶","12","烟","3","香烟","1","进口烟","芬达","芬达水蜜桃味汽水500ml"
"1230110","10","烟酒纯鲜奶","12","烟","3","香烟","1","进口烟","芬达","芬达橙汁汽水2.3L"
"1230119","10","烟酒纯鲜奶","12","酒","3","礼盒酒","7","礼盒果酒","康师傅","康师傅酸梅汤风味饮品450ml"
"1230123","10","烟酒纯鲜奶","12","烟","3","香烟","1","进口烟","芬达","芬达橙味汽水500ml"
"1230126","10","烟酒纯鲜奶","12","烟","3","香烟","1","进口烟","美年达","美年达橙味汽水500ml"
"1230141","10","烟酒纯鲜奶","12","酒","3","礼盒酒","7","礼盒果酒","芬达","芬达菠萝味汽水500ml"
"1230143","10","烟酒纯鲜奶","12","烟","3","香烟","1","进口烟","芬达","芬达橙味汽水500ml*4"
"1240006","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","红牛","红牛维生素功能饮料（牛磺酸强化型）250ml"
"1240038","10","烟酒纯鲜奶","12","烟","4","香烟","3","杭产烟","统一","统一雅哈咖啡250ml"
"1240044","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","娃哈哈","娃哈哈激活活性维生素水（柑橘味）600ml"
"1240046","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","娃哈哈","娃哈哈激活活性维生素水（柠檬味）600ml"
"1240056","10","烟酒纯鲜奶","12","烟","4","香烟","1","进口烟","农夫","农夫“尖叫”纤维饮料550ml"
"1240057","10","烟酒纯鲜奶","12","烟","4","香烟","1","进口烟","农夫","农夫“尖叫”活性肽运动饮料550ml"
"1240058","10","烟酒纯鲜奶","12","烟","4","香烟","1","进口烟","农夫","农夫“尖叫”植物饮料550ml"
"1240061","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","日加满","日加满饮料120ml"
"1240078","10","烟酒纯鲜奶","12","烟","4","香烟","3","杭产烟","伯朗","伯朗咖啡蓝山风味240ml"
"1240079","10","烟酒纯鲜奶","12","烟","4","香烟","3","杭产烟","伯朗","伯朗咖啡240ml"
"1240109","10","烟酒纯鲜奶","12","烟","4","香烟","3","杭产烟","麒麟","麒麟倍醇奶咖280ml"
"1240113","10","烟酒纯鲜奶","12","烟","4","香烟","3","杭产烟","麒麟","麒麟直火烘焙咖啡香浓经典型口味180ml"
"1240114","10","烟酒纯鲜奶","12","烟","4","香烟","3","杭产烟","麒麟","麒麟直火烘焙咖啡奶浓醇厚型口味180ml"
"1240119","10","烟酒纯鲜奶","12","烟","4","香烟","3","杭产烟","麒麟","麒麟直火烘焙咖啡饮料500ml"
"1240123","10","烟酒纯鲜奶","12","烟","4","香烟","3","杭产烟","雀巢","雀巢丝滑拿铁咖啡饮料268ml"
"1240124","10","烟酒纯鲜奶","12","烟","4","香烟","3","杭产烟","雀巢","雀巢香滑咖啡饮料180ml"
"1240125","10","烟酒纯鲜奶","12","烟","4","香烟","1","进口烟","佳得乐","佳得乐蓝莓味运动饮料600ml"
"1240126","10","烟酒纯鲜奶","12","烟","4","香烟","1","进口烟","佳得乐","佳得乐柠檬味运动饮料600ml"
"1240148","10","烟酒纯鲜奶","12","烟","4","香烟","3","杭产烟","伯朗","伯朗咖啡蓝山风味咖啡饮料330ml"
"1240149","10","烟酒纯鲜奶","12","烟","4","香烟","3","杭产烟","伯朗","伯朗咖啡焦糖玛琪朵风味咖啡饮料330ml"
"1240152","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","农夫","农夫热带水果风味果味营养素饮料500ml"
"1240153","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","农夫","农夫石榴蓝莓风味果味营养素饮料500ml"
"1240154","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","农夫","农夫西柚风味果味营养素饮料500ml"
"1240155","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","农夫","农夫柑橘风味果味营养素饮料500ml"
"1240156","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","农夫","农夫柠檬风味果味营养素饮料500ml"
"1240157","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","农夫","农夫蓝莓树莓风味果味营养素饮料500ml"
"1240161","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","娃哈哈","娃哈哈启力牛磺酸维生素饮料250ml"
"1240162","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","红牛","红牛维生素功能饮料250ml*6"
"1240163","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","脉动","脉动维生素饮料橘子口味600ml"
"1240164","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","脉动","脉动维生素饮料青柠口味600ml"
"1240165","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","脉动","脉动维生素饮料水蜜桃口味600ml"
"1240166","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","甬临顶强","甬临顶强金银花露植物饮品340ml"
"1240167","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","爱透","爱透胶原蛋白饮品复合组方350ml"
"1240168","10","烟酒纯鲜奶","12","酒","4","礼盒酒","2","礼盒装普通白酒","爱透","爱透胶原蛋白饮品经典组方350ml"
"1240170","10","烟酒纯鲜奶","12","烟","4","香烟","1","进口烟","麒麟","麒麟魔力氨基酸果味饮料500ml"
"1240172","10","烟酒纯鲜奶","12","烟","4","香烟","1","进口烟","麒麟","麒麟魔力维他命果味饮料500ml"
"1240173","10","烟酒纯鲜奶","12","烟","4","香烟","1","进口烟","冰露","冰露机能水柠檬风味饮料500ml"
"1240174","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","娃哈哈","娃哈哈格瓦斯麦芽汁发酵饮品330ml"
"1240175","10","烟酒纯鲜奶","12","酒","2","礼盒酒","2","礼盒装普通白酒","脉动","脉动维生素饮料芒果口味600ml"
"1250015","10","烟酒纯鲜奶","12","烟","5","香烟","4","省外烟","露露","露露杏仁露利乐包250ml"
"1250022","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","酷儿","酷儿橙汁饮料1.5L"
"1250086","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","每日c","每日C鲜果橙橙汁饮品450ml"
"1250087","10","烟酒纯鲜奶","12","酒","5","葡萄酒、果酒、香槟酒","9","国产白兰地","康师傅","康师傅每日C红葡萄汁饮品450ml"
"1250091","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","统一","统一鲜橙多饮料（利乐包）250ml"
"1250093","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","统一","统一鲜橙多饮料450ml"
"1250114","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","康师傅","康师傅橙汁饮品450ml"
"1250132","10","烟酒纯鲜奶","12","饮料","5","果汁饮料","14","其他果汁饮料","农夫果园","农夫果园果蔬汁(橙+胡+苹+菠+猕猴)500ml"
"1250133","10","烟酒纯鲜奶","12","饮料","5","果汁饮料","14","其他果汁饮料","农夫果园","农夫果园果蔬汁(芒+菠+石榴+苹+番)500ml"
"1250147","10","烟酒纯鲜奶","12","酒","5","葡萄酒、果酒、香槟酒","9","国产白兰地","康师傅","康师傅每日C水晶葡萄饮品450ml"
"1250151","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","统一","统一鲜橙多2L"
"1250165","10","烟酒纯鲜奶","12","饮料","5","果汁饮料","14","其他果汁饮料","农夫果园","农夫果园混合果汁蕃＋草莓＋樱+葡+黑500ml"
"1250166","10","烟酒纯鲜奶","12","饮料","5","果汁饮料","14","其他果汁饮料","农夫果园","农夫果园混合果汁饮料橙＋胡＋苹+菠+猕1.8L"
"1250167","10","烟酒纯鲜奶","12","饮料","5","果汁饮料","14","其他果汁饮料","农夫果园","农夫果园混合果汁饮料芒+菠+番石+苹+番1.8L"
"1250169","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","农夫果园","农夫果园100%橙汁380ml"
"1250183","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","美汁源","美汁源果粒橙橙汁饮料1.25L"
"1250247","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","酷儿","酷儿橙汁饮料450ml"
"1250248","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","酷儿","酷儿橙汁饮料330ml"
"1250249","10","烟酒纯鲜奶","12","酒","5","葡萄酒、果酒、香槟酒","9","国产白兰地","康师傅","康师傅水晶白葡萄汁饮品450ml"
"1250323","10","烟酒纯鲜奶","12","酒","5","礼盒酒","7","礼盒果酒","统一","统一蜜桃多250ml"
"1250325","10","烟酒纯鲜奶","12","酒","5","葡萄酒、果酒、香槟酒","9","国产白兰地","统一","统一葡萄多450ml"
"1250351","10","烟酒纯鲜奶","12","烟","5","香烟","1","进口烟","椰树","椰树无糖椰子汁245ml"
"1250372","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","汇源","汇源100%橙汁礼盒装200ml*12"
"1250374","10","烟酒纯鲜奶","12","烟","5","香烟","3","杭产烟","汇源","汇源100%苹果汁礼盒装200ml*12"
"1250381","10","烟酒纯鲜奶","12","酒","5","礼盒酒","7","礼盒果酒","统一","统一蜜桃多450ml"
"1250382","10","烟酒纯鲜奶","12","饮料","5","果汁饮料","14","其他果汁饮料","农夫","农夫果园二联装1.8L*2"
"1250383","10","烟酒纯鲜奶","12","饮料","5","果汁饮料","13","柠檬饮料","水溶","水溶C100柠檬汁饮料445ml"
"1250384","10","烟酒纯鲜奶","12","酒","5","礼盒酒","7","礼盒果酒","康师傅","康师傅水蜜桃饮品450ml"
"1250393","10","烟酒纯鲜奶","12","酒","5","礼盒酒","7","礼盒果酒","统一","统一蜜桃多蜜桃汁饮料2L"
"1250394","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","美汁源","美汁源(热带果粒+果粒橙)1.25L组合装"
"1250395","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","美汁源","美汁源热带果粒果汁饮料1.25L"
"1250397","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","美汁源","美汁源果粒橙橙汁饮料1.25L两联装"
"1250398","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","酷儿","酷儿橙汁饮料1.5L两联装"
"1250418","10","烟酒纯鲜奶","12","饮料","5","果汁饮料","14","其他果汁饮料","纯果乐","纯果乐果缤纷热带美味混合果汁饮料450ml"
"1250420","10","烟酒纯鲜奶","12","烟","5","香烟","3","杭产烟","酷儿","酷儿苹果汁饮料450ml"
"1250425","10","烟酒纯鲜奶","12","饮料","5","果汁饮料","13","柠檬饮料","水溶C100","水溶C100西柚汁饮料445ml"
"1250427","10","烟酒纯鲜奶","12","酒","5","葡萄酒、果酒、香槟酒","9","国产白兰地","康师傅","康师傅每日C黑加仑红葡萄饮品450ml"
"1250442","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","统一","统一鲜橙多橙汁饮料1.25L"
"1250453","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","乐源","乐源果粒橙橙汁饮料2.5L"
"1250457","10","烟酒纯鲜奶","12","饮料","5","果汁饮料","13","柠檬饮料","乐源","乐源魔冰蜜桃汁饮料380ml"
"1250459","10","烟酒纯鲜奶","12","酒","5","礼盒酒","7","礼盒果酒","乐源","乐源魔冰西柚味果汁饮料380ml"
"1250463","10","烟酒纯鲜奶","12","饮料","5","果汁饮料","14","其他果汁饮料","悦活","悦活芒果U格乳酸菌果汁饮品350ml"
"1250473","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","","纯果乐鲜果粒橙汁饮料1L"
"1250474","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","","纯果乐鲜果粒橙汁饮料420ml"
"1250481","10","烟酒纯鲜奶","12","酒","5","礼盒酒","2","礼盒装普通白酒","娃哈哈","娃哈哈HELLO-C营养果粒橙汁饮料450ml"
